fuzzy_name	season	compound_mean_mean	compound_mean_std	user_count	Player	From	To	Pos_x	Ht	Wt	Birth Date	Colleges	Race	Rk	Pos_y	Age	G	MP	PER	TS%	3PAr	FTr	ORB%	DRB%	TRBP	ASTP	STLP	BLKP	TOV%	USG%	OWS	DWS	WS	WS/48	OBPM	DBPM	BPM	VORP	Tm	FG	FGA	FG%	3P	3PA	ThreePP	2P	2PA	2P%	eFG%	FT	FTA	FT%	ORB	DRB	TRB	AST	STL	BLK	TOV	PF	PPG	year	Wins	total_population	metro_percent_white	metro_percent_black	clinton_vote_lead	experience	youth	oldness	white_black_diff	height_dummies
trevor ariza	2017	0.15086443126741794	0.4299710579184246	524	trevor ariza	2005	2018	F	80	215	30-Jun-85	University of California, Los Angeles	B	20	SF	32	67	2269	11.8	0.5670000000000001	0.71	0.13699999999999998	1.7	12.9	7.3	6.8	2.1	0.5	7.0	14.4	2.6	2.8	5.3	0.113	0.8	0.7	1.5	2.0	HOU	4.0	9.7	0.41200000000000003	2.5	6.9	0.368	1.5	2.8	0.519	0.542	1.1	1.3	0.8540000000000001	0.5	3.9	4.4	1.6	1.5	0.2	0.8	2.0	11.7	2018	65	6482592	65.7	17.2	0.124	13	0.0	5.618534482758619	48.5	tall
trevor booker	2017	0.22288488095238096	0.45445330725862126	84	trevor booker	2011	2018	F	80	228	25-Nov-87	Clemson University	B	59	PF	30	68	1158	14.9	0.557	0.096	0.271	11.1	18.6	14.9	10.8	1.2	1.5	13.3	16.6	1.6	1.3	2.9	0.121	-1.0	0.5	-0.5	0.4	PHI	2.6	5.0	0.516	0.1	0.5	0.242	2.5	4.6	0.545	0.528	1.0	1.4	0.71	1.7	3.0	4.7	1.2	0.4	0.3	0.9	1.8	6.3	2018	52	6047721	67.5	20.9	0.6691	7	0.0	3.618534482758619	46.6	tall
trey burke	2015	0.0661281568348733	0.4441245190743194	201	trey burke	2014	2018	G	73	191	12-Nov-92	University of Michigan	B	69	PG	23	64	1366	14.0	0.507	0.40399999999999997	0.129	1.5	8.0	4.8	19.7	1.4	0.4	10.7	25.3	0.9	1.2	2.1	0.07400000000000001	0.4	-2.5	-2.0	0.0	UTA	4.1	9.9	0.413	1.4	4.0	0.344	2.7	5.9	0.46	0.483	1.0	1.3	0.8170000000000001	0.3	1.5	1.8	2.3	0.5	0.1	1.3	1.3	10.6	2016	40	1154504	81.7	1.6	0.1022	2	3.381465517241381	0.0	80.10000000000001	medium
trey burke	2016	0.0661281568348733	0.4441245190743194	201	trey burke	2014	2018	G	73	191	12-Nov-92	University of Michigan	B	64	PG	24	57	703	10.8	0.532	0.275	0.114	1.1	6.4	3.8	20.7	0.8	0.6	15.2	19.6	0.3	0.3	0.5	0.036000000000000004	-2.3	-3.4	-5.7	-0.7	WAS	2.0	4.5	0.455	0.5	1.2	0.44299999999999995	1.5	3.2	0.45899999999999996	0.516	0.4	0.5	0.759	0.1	0.7	0.8	1.8	0.2	0.1	0.8	0.9	5.0	2017	49	6011752	55.1	25.4	0.3622	3	2.381465517241381	0.0	29.700000000000003	medium
trey burke	2017	0.1474054596219931	0.42705859533774515	388	trey burke	2014	2018	G	73	191	12-Nov-92	University of Michigan	B	77	PG	25	36	785	21.0	0.563	0.273	0.14800000000000002	1.8	8.2	5.0	36.4	1.5	0.4	9.5	25.1	2.0	0.3	2.4	0.145	4.2	-3.2	1.0	0.6	NYK	5.4	10.7	0.503	1.1	2.9	0.36200000000000004	4.3	7.8	0.556	0.552	1.0	1.6	0.649	0.4	1.6	2.0	4.7	0.7	0.1	1.2	1.2	12.8	2018	29	20031443	58.7	17.1	0.772	4	1.3814655172413808	0.0	41.6	medium
trey lyles	2015	0.049983041125541125	0.41994437585586686	66	trey lyles	2016	2018	F	82	234	5-Nov-95	University of Kentucky	B	274	PF	20	80	1382	11.6	0.517	0.294	0.188	5.0	20.2	12.6	7.1	1.0	1.1	12.1	17.9	0.6	1.7	2.3	0.079	-2.4	-0.4	-2.8	-0.3	UTA	2.4	5.5	0.43799999999999994	0.6	1.6	0.38299999999999995	1.8	3.9	0.461	0.494	0.7	1.0	0.695	0.7	3.0	3.7	0.7	0.3	0.2	0.8	1.4	6.1	2016	40	1154504	81.7	1.6	0.1022	0	6.381465517241381	0.0	80.10000000000001	tall
trey lyles	2016	0.05022410173160174	0.419873436503841	66	trey lyles	2016	2018	F	82	234	5-Nov-95	University of Kentucky	B	277	PF	21	71	1158	9.9	0.46399999999999997	0.465	0.18	4.9	18.1	11.7	9.5	1.2	1.4	11.9	21.7	-0.9	1.6	0.8	0.031	-3.0	-0.1	-3.0	-0.3	UTA	2.2	6.2	0.36200000000000004	0.9	2.9	0.319	1.3	3.3	0.4	0.436	0.8	1.1	0.722	0.7	2.6	3.3	1.0	0.4	0.3	0.9	1.4	6.2	2017	51	1154504	81.7	1.6	0.1022	1	5.381465517241381	0.0	80.10000000000001	tall
trey lyles	2017	0.19240148625970202	0.4179324066205752	227	trey lyles	2016	2018	F	82	234	5-Nov-95	University of Kentucky	B	308	PF	22	73	1391	17.9	0.591	0.396	0.26	4.5	23.5	14.0	10.1	1.1	2.0	9.0	21.1	2.7	1.2	3.9	0.134	0.6	-1.4	-0.8	0.4	DEN	3.7	7.5	0.491	1.1	3.0	0.381	2.6	4.5	0.563	0.5660000000000001	1.4	2.0	0.706	0.8	4.0	4.8	1.2	0.4	0.5	0.8	1.5	9.9	2018	46	2752056	81.9	5.6	0.5638	2	4.381465517241381	0.0	76.30000000000001	tall
tristan thompson	2015	0.0673881852921196	0.45850603600345957	256	tristan thompson	2012	2018	F-C	81	238	13-Mar-91	University of Texas at Austin	B	426	PF	24	82	2269	15.9	0.611	0.0	0.5760000000000001	13.5	23.3	18.4	4.0	0.9	1.8	10.4	11.7	5.6	3.1	8.7	0.185	0.2	1.3	1.5	2.0	CLE	3.0	5.1	0.588	0.0	0.0	0.3191177829099309	3.0	5.1	0.588	0.588	1.8	3.0	0.616	3.3	5.7	9.0	0.8	0.5	0.6	0.7	2.5	7.8	2016	57	2061630	74.0	20.0	0.3499	4	2.381465517241381	0.0	54.0	tall
tristan thompson	2016	0.0673881852921196	0.45850603600345957	256	tristan thompson	2012	2018	F-C	81	238	13-Mar-91	University of Texas at Austin	B	428	C	25	78	2336	15.3	0.594	0.006999999999999999	0.48700000000000004	13.9	19.6	16.9	4.6	0.8	2.9	10.8	11.3	5.0	2.3	7.3	0.149	0.0	1.5	1.5	2.0	CLE	3.4	5.6	0.6	0.0	0.0	0.0	3.4	5.6	0.604	0.6	1.4	2.7	0.498	3.7	5.5	9.2	1.0	0.5	1.1	0.8	2.3	8.1	2017	51	2061630	74.0	20.0	0.3499	5	1.3814655172413808	0.0	54.0	tall
tristan thompson	2017	0.04842575881160709	0.436833027708342	613	tristan thompson	2012	2018	F-C	81	238	13-Mar-91	University of Texas at Austin	B	480	C	26	53	1072	13.6	0.569	0.0	0.336	13.4	23.3	18.4	4.3	0.7	1.3	11.8	12.6	1.8	0.7	2.5	0.113	-1.6	-0.9	-2.5	-0.1	CLE	2.5	4.4	0.562	0.0	0.0	0.3191177829099309	2.5	4.4	0.562	0.562	0.8	1.5	0.544	2.4	4.3	6.6	0.6	0.3	0.3	0.7	1.9	5.8	2018	50	2061630	74.0	20.0	0.3499	6	0.3814655172413808	0.0	54.0	tall
troy daniels	2015	0.0599434784688995	0.4061502870110454	95	troy daniels	2014	2018	G	76	205	15-Jul-91	Virginia Commonwealth University	B	106	SG	24	43	476	14.9	0.634	0.652	0.048	1.6	11.6	6.5	7.6	1.2	0.5	11.2	20.4	0.6	0.4	1.1	0.11	1.6	-2.7	-1.1	0.1	CHO	2.1	4.3	0.47600000000000003	1.4	2.8	0.484	0.7	1.5	0.462	0.634	0.1	0.2	0.556	0.2	1.2	1.3	0.5	0.3	0.1	0.6	0.9	5.6	2016	48	2381152	68.4	22.2	0.2987	2	2.381465517241381	0.0	46.2	medium
troy daniels	2016	0.0599434784688995	0.4061502870110454	95	troy daniels	2014	2018	G	76	205	15-Jul-91	Virginia Commonwealth University	B	99	SG	25	67	1183	10.4	0.531	0.7170000000000001	0.109	2.1	7.8	4.8	6.6	0.9	0.3	8.0	21.7	0.5	0.8	1.3	0.051	0.4	-3.5	-3.1	-0.3	MEM	2.8	7.4	0.374	2.1	5.3	0.389	0.7	2.1	0.336	0.513	0.6	0.8	0.7959999999999999	0.3	1.2	1.5	0.7	0.3	0.1	0.7	1.3	8.2	2017	43	1341339	47.2	46.6	0.2763	3	1.3814655172413808	0.0	0.6000000000000014	medium
troy daniels	2017	0.09302471910112362	0.41323961256944214	89	troy daniels	2014	2018	G	76	205	15-Jul-91	Virginia Commonwealth University	B	121	SG	26	79	1622	9.8	0.583	0.797	0.111	0.8	7.7	4.2	4.5	0.8	0.2	8.5	17.2	1.4	0.0	1.4	0.042	0.7	-3.6	-2.9	-0.4	PHO	2.9	7.3	0.40299999999999997	2.3	5.8	0.4	0.6	1.5	0.419	0.563	0.7	0.8	0.875	0.2	1.5	1.6	0.6	0.3	0.1	0.7	1.7	8.9	2018	21	4486153	78.7	5.2	0.0345	4	0.3814655172413808	0.0	73.5	medium
tyler ennis	2017	0.05645542929292926	0.4246724174390549	66	tyler ennis	2015	2018	G	75	194	24-Aug-94	Syracuse University	B	149	PG	23	54	683	11.1	0.473	0.25	0.129	3.0	11.8	7.4	21.9	2.1	1.2	13.8	17.1	0.1	0.7	0.8	0.057999999999999996	-2.8	-0.1	-2.9	-0.1	LAL	1.7	4.1	0.42	0.3	1.0	0.25	1.5	3.1	0.47600000000000003	0.451	0.4	0.5	0.759	0.4	1.4	1.8	1.9	0.6	0.2	0.7	1.4	4.1	2018	42	13189366	55.0	6.7	0.4802	3	3.381465517241381	0.0	48.3	medium
tyler johnson	2015	0.11490537618083672	0.4329577914243568	76	tyler johnson	2015	2018	G	76	186	7-May-92	California State University, Fresno	W	234	SG	23	36	863	13.8	0.579	0.292	0.263	3.8	10.3	7.2	13.9	1.4	1.2	14.8	16.8	1.2	0.9	2.0	0.113	0.4	0.0	0.4	0.5	MIA	3.3	6.8	0.486	0.8	2.0	0.38	2.5	4.8	0.529	0.541	1.4	1.8	0.797	0.8	2.3	3.0	2.2	0.7	0.4	1.3	1.8	8.7	2016	48	5926955	71.1	21.4	0.2956	1	3.381465517241381	0.0	49.699999999999996	medium
tyler johnson	2016	0.11490537618083672	0.4329577914243568	76	tyler johnson	2015	2018	G	76	186	7-May-92	California State University, Fresno	W	231	PG	24	73	2178	15.9	0.535	0.303	0.308	2.5	12.5	7.4	16.6	1.9	1.6	8.8	20.9	3.1	2.7	5.8	0.128	0.7	0.8	1.5	1.9	MIA	4.9	11.3	0.433	1.3	3.4	0.37200000000000005	3.6	7.9	0.46	0.49	2.7	3.5	0.768	0.7	3.3	4.0	3.2	1.2	0.6	1.2	2.4	13.7	2017	41	5926955	71.1	21.4	0.2956	2	2.381465517241381	0.0	49.699999999999996	medium
tyler johnson	2017	0.10943710937500006	0.4236932133922484	128	tyler johnson	2015	2018	G	76	186	7-May-92	California State University, Fresno	W	261	PG	25	72	2052	13.0	0.5489999999999999	0.456	0.18100000000000002	1.9	11.7	6.8	12.4	1.5	1.4	9.5	18.6	1.9	2.3	4.2	0.09699999999999999	-0.1	-0.1	-0.2	0.9	MIA	4.3	9.9	0.435	1.7	4.5	0.36700000000000005	2.6	5.4	0.491	0.518	1.5	1.8	0.8220000000000001	0.5	3.0	3.4	2.3	0.8	0.5	1.1	2.1	11.7	2018	44	5926955	71.1	21.4	0.2956	3	1.3814655172413808	0.0	49.699999999999996	medium
tyler ulis	2016	0.27494686715176075	0.3784877896891941	141	tyler ulis	2017	2018	G	70	150	5-Jan-96	University of Kentucky	B	438	PG	21	61	1123	13.0	0.474	0.18100000000000002	0.162	1.9	7.5	4.6	30.5	2.0	0.4	14.1	20.3	0.3	0.4	0.7	0.028999999999999998	-1.5	-2.5	-4.0	-0.6	PHO	3.0	7.2	0.42100000000000004	0.3	1.3	0.266	2.7	5.9	0.455	0.445	0.9	1.2	0.775	0.3	1.2	1.6	3.7	0.8	0.1	1.3	1.2	7.3	2017	24	4486153	78.7	5.2	0.0345	0	5.381465517241381	0.0	73.5	short
tyler ulis	2017	0.16736442577030813	0.42486845639533766	119	tyler ulis	2017	2018	G	70	150	5-Jan-96	University of Kentucky	B	488	PG	22	71	1658	10.1	0.465	0.265	0.183	1.5	6.8	4.1	28.0	2.0	0.3	17.6	18.5	-0.7	0.5	-0.2	-0.006	-2.8	-2.4	-5.2	-1.3	PHO	3.0	7.8	0.38799999999999996	0.6	2.1	0.28800000000000003	2.4	5.7	0.425	0.426	1.2	1.4	0.8320000000000001	0.3	1.5	1.8	4.4	1.0	0.1	1.8	1.7	7.8	2018	21	4486153	78.7	5.2	0.0345	1	4.381465517241381	0.0	73.5	short
tyreke evans	2015	0.19931933625336928	0.44795555771260487	106	tyreke evans	2010	2018	G-F	78	220	19-Sep-89	University of Memphis	B	134	SG	26	25	765	17.9	0.534	0.271	0.29600000000000004	2.8	16.4	9.3	34.6	2.1	0.9	17.1	24.7	0.8	0.6	1.4	0.087	1.7	0.0	1.7	0.7	NOP	5.4	12.6	0.433	1.3	3.4	0.38799999999999996	4.1	9.2	0.45	0.486	3.0	3.7	0.7959999999999999	0.8	4.4	5.2	6.6	1.3	0.3	2.9	2.6	15.2	2016	30	1250247	58.2	34.9	0.66	6	0.3814655172413808	0.0	23.300000000000004	medium
tyreke evans	2016	0.21027344818376068	0.4320052501498621	144	tyreke evans	2010	2018	G-F	78	220	19-Sep-89	University of Memphis	B	127	SF	27	40	788	15.5	0.501	0.319	0.249	1.8	17.2	9.5	25.9	2.2	1.0	12.9	26.7	-0.2	0.9	0.7	0.045	-0.7	-0.1	-0.9	0.2	NOP	3.8	9.3	0.405	1.1	3.0	0.35600000000000004	2.7	6.3	0.429	0.462	1.7	2.3	0.75	0.3	3.1	3.4	3.1	0.9	0.2	1.5	1.5	10.3	2017	34	1250247	58.2	34.9	0.66	7	0.0	0.6185344827586192	23.300000000000004	medium
tyreke evans	2017	0.1945628738950668	0.40152417147407893	501	tyreke evans	2010	2018	G-F	78	220	19-Sep-89	University of Memphis	B	152	PG	28	52	1607	21.1	0.561	0.354	0.258	3.1	16.3	9.5	31.2	1.8	1.0	11.5	28.4	3.1	1.2	4.2	0.126	4.4	-0.8	3.6	2.3	MEM	7.0	15.6	0.452	2.2	5.5	0.39899999999999997	4.8	10.1	0.48200000000000004	0.523	3.2	4.0	0.785	0.8	4.3	5.1	5.2	1.1	0.3	2.3	1.8	19.4	2018	22	1341339	47.2	46.6	0.2763	8	0.0	1.6185344827586192	0.6000000000000014	medium
tyrone wallace	2017	0.14259410784491613	0.44111075227222724	334	tyrone wallace	2018	2018	G	77	205	10-Jun-94	University of California	B	499	PG	23	30	851	10.1	0.517	0.162	0.316	2.7	10.7	6.8	11.8	1.5	1.3	14.1	16.6	0.2	0.5	0.7	0.042	-2.1	0.2	-2.0	0.0	LAC	3.7	8.2	0.445	0.3	1.3	0.25	3.3	6.9	0.483	0.466	2.0	2.6	0.782	0.7	2.8	3.5	2.4	0.9	0.4	1.5	2.8	9.7	2018	35	13189366	55.0	6.7	0.4802	0	3.381465517241381	0.0	48.3	medium
tyson chandler	2015	0.1861453043549258	0.4581454436004318	223	tyson chandler	2002	2018	C	85	240	2-Oct-82		B	85	C	33	66	1618	14.7	0.606	0.003	0.545	11.5	27.5	19.3	6.0	1.1	2.2	19.3	12.7	2.1	1.6	3.8	0.11199999999999999	-1.9	1.3	-0.5	0.6	PHO	2.8	4.8	0.583	0.0	0.0	0.0	2.8	4.7	0.585	0.583	1.6	2.6	0.62	2.7	6.1	8.7	1.0	0.5	0.7	1.4	2.2	7.2	2016	23	4486153	78.7	5.2	0.0345	14	0.0	6.618534482758619	73.5	tall
tyson chandler	2016	0.1861453043549258	0.4581454436004318	223	tyson chandler	2002	2018	C	85	240	2-Oct-82		B	77	C	34	47	1298	16.6	0.703	0.0	0.544	12.5	33.2	22.6	3.3	1.2	1.5	18.7	11.2	2.7	1.3	4.1	0.151	-0.7	0.3	-0.3	0.5	PHO	3.3	4.9	0.6709999999999999	0.0	0.0	0.3191177829099309	3.3	4.9	0.6709999999999999	0.6709999999999999	1.9	2.6	0.7340000000000001	3.3	8.2	11.5	0.6	0.7	0.5	1.4	2.7	8.4	2017	24	4486153	78.7	5.2	0.0345	15	0.0	7.618534482758619	73.5	tall
tyson chandler	2017	0.19393723129251705	0.4310728186406465	280	tyson chandler	2002	2018	C	85	240	2-Oct-82		B	94	C	35	46	1151	14.2	0.6579999999999999	0.0	0.49700000000000005	12.2	26.8	19.4	6.6	0.7	1.9	20.5	10.6	1.9	0.8	2.7	0.111	-1.3	1.0	-0.3	0.5	PHO	2.6	4.1	0.647	0.0	0.0	0.3191177829099309	2.6	4.1	0.647	0.647	1.3	2.0	0.624	2.9	6.2	9.1	1.2	0.3	0.6	1.3	2.3	6.5	2018	21	4486153	78.7	5.2	0.0345	16	0.0	8.61853448275862	73.5	tall
tyus jones	2015	0.21155825657894736	0.374208717274647	76	tyus jones	2016	2018	G	74	195	10-May-96	Duke University	B	240	PG	19	37	573	11.2	0.45	0.34	0.25	1.4	8.0	4.8	27.7	2.7	0.4	16.0	16.1	0.0	0.3	0.3	0.027000000000000003	-1.7	-2.0	-3.7	-0.3	MIN	1.5	4.2	0.359	0.4	1.4	0.302	1.1	2.8	0.38799999999999996	0.41	0.8	1.1	0.718	0.2	1.1	1.3	2.9	0.8	0.1	0.9	0.9	4.2	2016	29	3488436	80.3	7.8	0.3531	0	7.381465517241381	0.0	72.5	medium
tyus jones	2016	0.21155825657894736	0.374208717274647	76	tyus jones	2016	2018	G	74	195	10-May-96	Duke University	B	239	PG	20	60	774	13.8	0.523	0.40299999999999997	0.23800000000000002	1.5	8.7	5.0	28.0	3.1	0.6	16.0	13.6	1.0	0.6	1.5	0.096	-0.4	-1.5	-1.8	0.0	MIN	1.3	3.0	0.414	0.4	1.2	0.35600000000000004	0.8	1.8	0.45399999999999996	0.486	0.6	0.7	0.767	0.2	1.0	1.1	2.6	0.8	0.1	0.6	0.8	3.5	2017	31	3488436	80.3	7.8	0.3531	1	6.381465517241381	0.0	72.5	medium
tyus jones	2017	0.23658970991561168	0.3909246501441776	316	tyus jones	2016	2018	G	74	195	10-May-96	Duke University	B	267	PG	21	82	1467	14.1	0.5720000000000001	0.39299999999999996	0.247	1.2	9.2	5.2	21.2	3.2	0.4	14.0	12.7	2.3	1.2	3.6	0.11699999999999999	0.8	-0.3	0.5	0.9	MIN	1.8	4.0	0.457	0.5	1.6	0.349	1.3	2.4	0.528	0.526	0.9	1.0	0.877	0.2	1.4	1.6	2.8	1.2	0.1	0.7	1.3	5.1	2018	47	3488436	80.3	7.8	0.3531	2	5.381465517241381	0.0	72.5	medium
udonis haslem	2015	0.15620937499999998	0.4338063004216413	56	udonis haslem	2004	2018	F-C	80	235	9-Jun-80	University of Florida	B	186	PF	35	37	260	9.1	0.434	0.14800000000000002	0.262	4.5	27.4	16.3	7.6	1.0	0.6	6.8	12.8	0.0	0.4	0.4	0.07200000000000001	-4.6	0.1	-4.5	-0.2	MIA	0.6	1.6	0.377	0.0	0.2	0.111	0.6	1.4	0.423	0.385	0.3	0.4	0.75	0.3	1.8	2.0	0.4	0.1	0.1	0.1	0.7	1.6	2016	48	5926955	71.1	21.4	0.2956	12	0.0	8.61853448275862	49.699999999999996	tall
udonis haslem	2016	0.15620937499999998	0.4338063004216413	56	udonis haslem	2004	2018	F-C	80	235	9-Jun-80	University of Florida	B	183	C	36	16	130	8.8	0.524	0.13	0.652	6.7	24.1	15.3	6.4	2.3	0.6	21.3	12.8	0.0	0.2	0.2	0.07400000000000001	-4.7	1.5	-3.2	0.0	MIA	0.7	1.4	0.478	0.0	0.2	0.0	0.7	1.3	0.55	0.478	0.6	0.9	0.6	0.5	1.8	2.3	0.4	0.4	0.1	0.5	1.4	1.9	2017	41	5926955	71.1	21.4	0.2956	13	0.0	9.61853448275862	49.699999999999996	tall
udonis haslem	2017	0.14366870370370377	0.43558005926713816	135	udonis haslem	2004	2018	F-C	80	235	9-Jun-80	University of Florida	B	205	C	37	14	72	1.8	0.252	0.5329999999999999	0.133	4.7	10.9	7.8	9.2	0.0	2.4	11.2	11.1	-0.1	0.1	-0.1	-0.059000000000000004	-7.1	-0.4	-7.5	-0.1	MIA	0.2	1.1	0.2	0.1	0.6	0.125	0.1	0.5	0.28600000000000003	0.233	0.1	0.1	0.5	0.2	0.5	0.7	0.4	0.0	0.1	0.1	0.2	0.6	2018	44	5926955	71.1	21.4	0.2956	14	0.0	10.61853448275862	49.699999999999996	tall
victor oladipo	2015	0.14324578134418325	0.4214541569701928	395	victor oladipo	2014	2018	G	76	210	4-May-92	Indiana University	B	338	SG	23	72	2379	16.7	0.534	0.29100000000000004	0.255	2.2	14.0	8.0	18.6	2.4	1.9	12.4	22.9	2.2	2.7	4.9	0.099	1.0	0.8	1.8	2.3	ORL	5.9	13.5	0.43799999999999994	1.4	3.9	0.348	4.5	9.6	0.475	0.489	2.8	3.4	0.83	0.7	4.1	4.8	3.9	1.6	0.8	2.1	2.4	16.0	2016	35	2328508	71.2	16.3	0.2464	2	3.381465517241381	0.0	54.900000000000006	medium
