fuzzy_name	year	compound_mean_mean	compound_mean_std	user_count	Player_FO	Tm	position	DYAR	DVOA	TD	z_DYAR	z_DVOA	z_TD	player_join	Player	level_1	start_year	end_year	url	height	weight	birth_date	race	salary	standard_salary	Wins	total_population	metro_percent_white	metro_percent_black	clinton_vote_lead	experience	youth	oldness	rookie	white_black_diff	height_dummies
delanie walker	2017	0.08356025641025643	0.5094175937124777	52	D.Walker	TEN	te	-3	-7.6	3	-0.4922254223021562	-0.4371613824028899	-0.11680594345120147	d walker	delanie walker	11.0	2006.0	2018.0	/players/W/WalkHu00.htm	74.0	248.0	August 12, 1984	B	5317708.0	15.486552941417512	9.0	1794570.0	78.0	15.2	0.260390984529	11.0	0.0	6.411971830985915	False	62.8	tall
demarco murray	2013	0.267375	0.3717780547493938	38	D.Murray	DAL	rb	295	24.0	9	2.173715737854959	1.957501778911368	1.0650143123462257	d murray	demarco murray	2.0	2011.0	2017.0	/players/M/MurrDe00.htm	73.0	220.0	February 12, 1988	B		14.863362723999122	8.0	6957123.0	69.7	15.3	0.2624	2.0	2.588028169014085	0.0	False	54.400000000000006	tall
demarco murray	2014	0.16936833333333334	0.4044264482987939	115	D.Murray	DAL	rb	382	14.8	13	2.8190574555670525	1.4194578799955355	2.3603327892728467	d murray	demarco murray	3.0	2011.0	2017.0	/players/M/MurrDe00.htm	73.0	220.0	February 12, 1988	B	1596625.0	14.283402584345078	12.0	6957123.0	69.7	15.3	0.2624	3.0	1.588028169014085	0.0	False	54.400000000000006	tall
demarco murray	2015	0.026635852713178285	0.4227684724884051	86	D.Murray	PHI	rb	-29	-12.1	6	-1.2737806730350951	-1.1457332094537451	0.4430452554284337	d murray	demarco murray	4.0	2011.0	2017.0	/players/M/MurrDe00.htm	73.0	220.0	February 12, 1988	B	5000000.0	15.424948470398377	7.0	6047721.0	67.5	20.9	0.6691	4.0	0.588028169014085	0.0	False	46.6	tall
demarco murray	2016	0.15397433862433865	0.43708849800474187	63	D.Murray	TEN	rb	42	-5.3	10	-0.2725515495269125	-0.33705709869944056	0.8310877589051227	d murray	demarco murray	5.0	2011.0	2017.0	/players/M/MurrDe00.htm	73.0	220.0	February 12, 1988	B	6000000.0	15.60727002719233	9.0	1794570.0	78.0	15.2	0.260390984529	5.0	0.0	0.41197183098591506	False	62.8	tall
demarco murray	2017	0.20993958333333337	0.4248213926116901	36	D.Murray	TEN	rb	27	-5.0	6	-0.37909509021673343	-0.3225595113838341	0.4033442734281368	d murray	demarco murray	6.0	2011.0	2017.0	/players/M/MurrDe00.htm	73.0	220.0	February 12, 1988	B	6950000.0	15.754252217540975	9.0	1794570.0	78.0	15.2	0.260390984529	6.0	0.0	1.411971830985915	False	62.8	tall
demaryius thomas	2013	0.1501097222222222	0.41813386654294876	72	D.Thomas	DEN	wr	430	26.5	14	2.4202575042659675	1.6081054682489375	2.9435472334538617	d thomas	demaryius thomas	3.0	2010.0	2018.0	/players/T/ThomDe03.htm	75.0	229.0	December 25, 1987	B		14.863362723999122	13.0	2752056.0	81.9	5.6	0.5638	3.0	1.588028169014085	0.0	False	76.30000000000001	tall
demaryius thomas	2014	0.11223920903954802	0.42251881821490955	59	D.Thomas	DEN	wr	317	9.2	11	1.375738848231321	0.5400165620256347	1.7533808663401682	d thomas	demaryius thomas	4.0	2010.0	2018.0	/players/T/ThomDe03.htm	75.0	229.0	December 25, 1987	B	4700000.0	15.363073066680286	12.0	2752056.0	81.9	5.6	0.5638	4.0	0.588028169014085	0.0	False	76.30000000000001	tall
demaryius thomas	2015	0.14884872881355934	0.37989290222943684	59	D.Thomas	DEN	wr	56	-8.7	6	-0.5220057897517932	-0.7452664005616985	0.2529711006319217	d thomas	demaryius thomas	5.0	2010.0	2018.0	/players/T/ThomDe03.htm	75.0	229.0	December 25, 1987	B	13200000.0	16.3957273875566	12.0	2752056.0	81.9	5.6	0.5638	5.0	0.0	0.41197183098591506	False	76.30000000000001	tall
demaryius thomas	2016	0.15019956140350882	0.42488462298034246	38	D.Thomas	DEN	wr	172	2.1	5	0.5084506933789763	0.11419020822402128	0.19232041864562635	d thomas	demaryius thomas	6.0	2010.0	2018.0	/players/T/ThomDe03.htm	75.0	229.0	December 25, 1987	B	15200000.0	16.536805985816503	9.0	2752056.0	81.9	5.6	0.5638	6.0	0.0	1.411971830985915	False	76.30000000000001	tall
demaryius thomas	2017	-0.01090625	0.4482911932643038	16	D.Thomas	DEN	wr	146	0.2	5	0.2957117365223532	-0.08743604348576621	0.2855300234773965	d thomas	demaryius thomas	7.0	2010.0	2018.0	/players/T/ThomDe03.htm	75.0	229.0	December 25, 1987	B	12033333.0	16.303191106934168	5.0	2752056.0	81.9	5.6	0.5638	7.0	0.0	2.411971830985915	False	76.30000000000001	tall
dennis pitta	2013	0.0576334677419355	0.38942230203548134	62	D.Pitta	BAL	te	6	-4.6	1	-0.5731825472855959	-0.5114659240653939	-1.0111852609270628	d pitta	dennis pitta	3.0	2010.0	2016.0	/players/P/PittDe00.htm	76.0	245.0	June 29, 1985	W		14.863362723999122	8.0	2780873.0	61.3	29.0	0.174403089993	3.0	1.588028169014085	0.0	False	32.3	tall
dennis pitta	2016	0.10323712121212125	0.45636131830011123	44	D.Pitta	BAL	te	-96	-19.7	2	-1.5238189667952184	-0.9222320626692804	-0.6583810870221739	d pitta	dennis pitta	5.0	2010.0	2016.0	/players/P/PittDe00.htm	76.0	245.0	June 29, 1985	W	3200000.0	14.978661367769954	8.0	2780873.0	61.3	29.0	0.174403089993	6.0	0.0	1.411971830985915	False	32.3	tall
derek anderson	2014	0.06823121468926555	0.41602456608324695	59	D.Anderson	CHO	qb	254	27.8	5	-0.13447387695911986	1.6316970251139111	-1.162981864008447	d anderson	derek anderson	8.0	2006.0	2017.0	/players/A/AndeDe00.htm	78.0	235.0	June 15, 1983	W	1100000.0	13.9108207377686	7.0	2381152.0	68.4	22.2	0.2987	8.0	0.0	3.411971830985915	False	46.2	tall
derek carr	2014	0.21092682082556918	0.3945201580176543	681	D.Carr	OAK	qb	-150	-14.9	21	-0.8387778359530251	-0.6674122975079702	0.2912618877889715	d carr	derek carr	0.0	2014.0	2018.0	/players/C/CarrDe02.htm	75.0	215.0	March 28, 1991	W	976691.0	13.791925606690542	3.0	4577530.0	52.1	7.6	0.6444	0.0	4.588028169014085	0.0	True	44.5	tall
derek carr	2015	0.21065239317993592	0.4005280702869345	609	D.Carr	OAK	qb	582	4.1	32	0.3602895084870693	0.3157763151671225	1.0613171267111374	d carr	derek carr	1.0	2014.0	2018.0	/players/C/CarrDe02.htm	75.0	215.0	March 28, 1991	W	1220864.0	14.015069362777787	7.0	4577530.0	52.1	7.6	0.6444	1.0	3.588028169014085	0.0	True	44.5	tall
derek carr	2016	0.1299592099770326	0.4252462067979586	1047	D.Carr	OAK	qb	1164	19.8	28	1.1265986862432753	0.9205721545628158	0.7321849962821073	d carr	derek carr	2.0	2014.0	2018.0	/players/C/CarrDe02.htm	75.0	215.0	March 28, 1991	W	1465037.0	14.197391056087074	12.0	4577530.0	52.1	7.6	0.6444	2.0	2.588028169014085	0.0	False	44.5	tall
derek carr	2017	0.07709781904322624	0.43271873837930486	704	D.Carr	OAK	qb	709	9.7	22	0.4748959910567018	0.4770907793637934	0.33826480296223105	d carr	derek carr	3.0	2014.0	2018.0	/players/C/CarrDe02.htm	75.0	215.0	March 28, 1991	W	15731691.0	16.5711877708459	6.0	4577530.0	52.1	7.6	0.6444	3.0	1.588028169014085	0.0	False	44.5	tall
derrick henry	2016	0.2370313333333334	0.26650807360086565	25	D.Henry	TEN	rb	131	19.6	5	0.4821134076076053	1.2644618191555117	-0.3893907681583441	d henry	derrick henry	0.0	2016.0	2018.0	/players/H/HenrDe00.htm	75.0	247.0	January 4, 1994	B	983259.0	13.798627843570245	9.0	1794570.0	78.0	15.2	0.260390984529	0.0	4.588028169014085	0.0	True	62.8	tall
derrick henry	2017	0.07715117647058822	0.45104493404971013	34	D.Henry	TEN	rb	56	-1.2	5	-0.07317051474875969	-0.02282419019157196	0.07076215323300636	d henry	derrick henry	1.0	2016.0	2018.0	/players/H/HenrDe00.htm	75.0	247.0	January 4, 1994	B	1229074.0	14.021771598289638	9.0	1794570.0	78.0	15.2	0.260390984529	1.0	3.588028169014085	0.0	True	62.8	tall
desean jackson	2013	0.09676661793372315	0.46870531548312766	171	D.Jackson	PHI	wr	358	23.7	9	1.87112344867621	1.4324324242057902	1.385198698095935	d jackson	desean jackson	5.0	2008.0	2018.0	/players/J/JackDe00.htm	70.0	175.0	December 1, 1986	B		14.863362723999122	10.0	6047721.0	67.5	20.9	0.6691	5.0	0.0	0.41197183098591506	False	46.6	short
desean jackson	2014	0.06636010101010098	0.448116422246201	198	D.Jackson	WAS	wr	306	27.0	6	1.2997105478468796	1.6986057113092297	0.3169954108637593	d jackson	desean jackson	6.0	2008.0	2018.0	/players/J/JackDe00.htm	70.0	175.0	December 1, 1986	B	4250000.0	15.2624295409006	4.0	6011752.0	55.1	25.4	0.3622	6.0	0.0	1.411971830985915	False	29.700000000000003	short
desean jackson	2015	-0.01280366847826087	0.42223660561794485	184	D.Jackson	WAS	wr	97	12.7	4	-0.19636838995384875	0.6679918847976114	-0.3583757258952226	d jackson	desean jackson	7.0	2008.0	2018.0	/players/J/JackDe00.htm	70.0	175.0	December 1, 1986	B	9250000.0	16.04013410948861	9.0	6011752.0	55.1	25.4	0.3622	7.0	0.0	2.411971830985915	False	29.700000000000003	short
desean jackson	2016	0.15676165413533838	0.3958932800167168	133	D.Jackson	WAS	wr	241	16.4	4	1.0579943023201597	1.0311225731865634	-0.1692419684081509	d jackson	desean jackson	8.0	2008.0	2018.0	/players/J/JackDe00.htm	70.0	175.0	December 1, 1986	B	9250000.0	16.04013410948861	8.0	6011752.0	55.1	25.4	0.3622	8.0	0.0	3.411971830985915	False	29.700000000000003	short
desean jackson	2017	0.03023553571428571	0.43686670244668147	84	D.Jackson	TB	wr	105	1.6	3	-0.05301053203210082	0.0049897654315845434	-0.4474724248526367	d jackson	desean jackson	9.0	2008.0	2018.0	/players/J/JackDe00.htm	70.0	175.0	December 1, 1986	B	12500000.0	16.34123920227253	5.0	2927714.0	78.7	12.0	0.03	9.0	0.0	4.411971830985915	False	66.7	short
deshaun watson	2017	0.13920844270244065	0.4319493510334952	269	D.Watson	HOU	qb	497	23.1	19	0.12625363886112173	1.1940262984974659	-0.02416177164015926	d watson	deshaun watson	0.0	2017.0	2018.0	/players/W/WatsDe00.htm	74.0	220.0	September 14, 1995	B		14.863362723999122	4.0	6482592.0	65.7	17.2	0.124	0.0	4.588028169014085	0.0	True	48.5	tall
deshone kizer	2017	0.06296666588928275	0.41798472371254075	652	D.Kizer	CLE	qb	-756	-34.5	11	-1.9343542257665285	-1.8877263807636933	-0.9906326372465332	d kizer	deshone kizer	0.0	2017.0	2018.0	/players/K/KizeDe00.htm	76.0	235.0	January 3, 1996	B	899712.0	13.709829991095527	0.0	2061630.0	74.0	20.0	0.3499	0.0	4.588028169014085	0.0	True	54.0	tall
devante parker	2015	0.11740833333333334	0.4187205515902868	10	D.Parker	MIA	wr	93	11.4	3	-0.2281378923731604	0.5821397459673731	-0.6640491391587947	d parker	devante parker	0.0	2015.0	2018.0	/players/P/ParkDe01.htm	75.0	216.0	January 20, 1993	B	1977553.0	14.497370779781859	6.0	5926955.0	71.1	21.4	0.2956	0.0	4.588028169014085	0.0	True	49.699999999999996	tall
devante parker	2016	0.10516999999999999	0.4048854928659872	10	D.Parker	MIA	wr	141	7.8	4	0.2615542893619229	0.4796807313209786	-0.1692419684081509	d parker	devante parker	1.0	2015.0	2018.0	/players/P/ParkDe01.htm	75.0	216.0	January 20, 1993	B	2471942.0	14.720514634501292	10.0	5926955.0	71.1	21.4	0.2956	1.0	3.588028169014085	0.0	True	49.699999999999996	tall
devin funchess	2015	0.0889728014184397	0.42181491863648185	94	D.Funchess	CHO	wr	9	-10.7	5	-0.8952974431787052	-0.8773466141466807	-0.05270231263165042	d funchess	devin funchess	0.0	2015.0	2018.0	/players/F/FuncDe00.htm	76.0	225.0	May 21, 1994	B	1003797.0	13.819300367555346	15.0	2381152.0	68.4	22.2	0.2987	0.0	4.588028169014085	0.0	True	46.2	tall
devin funchess	2016	0.1249875	0.5097204290916084	16	D.Funchess	CHO	wr	26	-7.4	4	-0.6543517255400491	-0.494960663604241	-0.1692419684081509	d funchess	devin funchess	1.0	2015.0	2018.0	/players/F/FuncDe00.htm	76.0	225.0	May 21, 1994	B		14.863362723999122	6.0	2381152.0	68.4	22.2	0.2987	1.0	3.588028169014085	0.0	True	46.2	tall
devin funchess	2017	0.24814878306878316	0.3606142039056851	63	D.Funchess	CHO	wr	168	6.8	8	0.4828310025759626	0.3482856271246016	1.3850336959724463	d funchess	devin funchess	2.0	2015.0	2018.0	/players/F/FuncDe00.htm	76.0	225.0	May 21, 1994	B	1505697.0	14.22476647188038	11.0	2381152.0	68.4	22.2	0.2987	2.0	2.588028169014085	0.0	False	46.2	tall
devin hester	2014	0.26095948275862074	0.3953775206204931	58	D.Hester	ATL	wr	38	-4.3	2	-0.552615316064969	-0.3386886916445072	-0.8321129535173677	d hester	devin hester	8.0	2006.0	2016.0	/players/H/HestDe99.htm	71.0	190.0	November 4, 1982	B	1833333.0	14.421646179716392	6.0	5612777.0	55.1	33.5	0.4212	8.0	0.0	3.411971830985915	False	21.6	short
devonta freeman	2015	0.13190265211640217	0.411122463664569	252	D.Freeman	ATL	rb	90	-0.5	11	0.36411608629981607	-0.0916916988099248	2.0950784112632714	d freeman	devonta freeman	1.0	2014.0	2018.0	/players/F/FreeDe00.htm	68.0	206.0	March 15, 1992	B	631106.0	13.355229114736767	8.0	5612777.0	55.1	33.5	0.4212	1.0	3.588028169014085	0.0	True	21.6	short
devonta freeman	2016	0.05623333333333334	0.44085274069185	195	D.Freeman	ATL	rb	148	6.4	11	0.626262893801839	0.4154638386058984	1.075183464317816	d freeman	devonta freeman	2.0	2014.0	2018.0	/players/F/FreeDe00.htm	68.0	206.0	March 15, 1992	B	721106.0	13.488541423491508	11.0	5612777.0	55.1	33.5	0.4212	2.0	2.588028169014085	0.0	False	21.6	short
devonta freeman	2017	0.12780964912280704	0.43551221807689317	171	D.Freeman	ATL	rb	89	1.5	7	0.2749505538872105	0.19014564328714065	0.7359263936232673	d freeman	devonta freeman	3.0	2014.0	2018.0	/players/F/FreeDe00.htm	68.0	206.0	March 15, 1992	B	4418106.0	15.30122165543128	10.0	5612777.0	55.1	33.5	0.4212	3.0	1.588028169014085	0.0	False	21.6	short
dexter mccluster	2013	0.14763550724637683	0.3868625988037533	46	D.McCluster	KC	wr	-22	-16.0	2	-1.027084066936398	-1.0583603788345484	-0.7964892514051626	d mccluster	dexter mccluster	3.0	2010.0	2016.0	/players/M/McClDe00.htm	69.0	165.0	August 25, 1989	B		14.863362723999122	11.0	2070147.0	78.8	12.5	0.166447325913	3.0	1.588028169014085	0.0	False	66.3	short
dez bryant	2013	0.07730746977427037	0.4182730985856349	435	D.Bryant	DAL	wr	215	3.7	13	0.7804821993798865	0.17762496675473805	2.6318775263822767	d bryant	dez bryant	3.0	2010.0	2017.0	/players/B/BryaDe01.htm	74.0	220.0	November 4, 1988	B		14.863362723999122	8.0	6957123.0	69.7	15.3	0.2624	3.0	1.588028169014085	0.0	False	54.400000000000006	tall
dez bryant	2014	0.08091868671889854	0.4055911837294556	652	D.Bryant	DAL	wr	430	27.0	16	2.1567568430896755	1.6986057113092297	3.1897663218165766	d bryant	dez bryant	4.0	2010.0	2017.0	/players/B/BryaDe01.htm	74.0	220.0	November 4, 1988	B	3148500.0	14.962436706910934	12.0	6957123.0	69.7	15.3	0.2624	4.0	0.588028169014085	0.0	False	54.400000000000006	tall
dez bryant	2015	0.0595500165726406	0.39625813443396807	685	D.Bryant	DAL	wr	-86	-26.8	3	-1.649823125637357	-1.9405923335057875	-0.6640491391587947	d bryant	dez bryant	5.0	2010.0	2017.0	/players/B/BryaDe01.htm	74.0	220.0	November 4, 1988	B		14.863362723999122	4.0	6957123.0	69.7	15.3	0.2624	5.0	0.0	0.41197183098591506	False	54.400000000000006	tall
dez bryant	2016	0.07921203098840435	0.4096946443709771	699	D.Bryant	DAL	wr	153	7.5	8	0.35712709091691136	0.4604443880000862	1.277007579806958	d bryant	dez bryant	6.0	2010.0	2017.0	/players/B/BryaDe01.htm	74.0	220.0	November 4, 1988	B	13000000.0	16.38045991542581	13.0	6957123.0	69.7	15.3	0.2624	6.0	0.0	1.411971830985915	False	54.400000000000006	tall
dez bryant	2017	0.058686334244080214	0.3802915992796868	549	D.Bryant	DAL	wr	-9	-13.5	6	-1.022628547037168	-0.9918886021769842	0.6520312476424129	d bryant	dez bryant	7.0	2010.0	2017.0	/players/B/BryaDe01.htm	74.0	220.0	November 4, 1988	B	17000000.0	16.64872390202049	9.0	6957123.0	69.7	15.3	0.2624	7.0	0.0	2.411971830985915	False	54.400000000000006	tall
dion lewis	2017	0.2801298245614035	0.41859305202279024	57	D.Lewis	BOS	rb	273	27.6	6	2.215989239615044	2.2488540335813627	0.4033442734281368	d lewis	dion lewis	4.0	2011.0	2018.0	/players/L/LewiDi00.htm	68.0	195.0	September 27, 1990	B	1487500.0	14.212607416401921	13.0	4728844.0	77.3	8.0	0.3815	6.0	0.0	1.411971830985915	False	69.3	short
donald brown	2013	0.05547537499999998	0.4305357092166542	80	D.Brown	IND	rb	117	19.2	6	0.5153803500294449	1.5889385997072245	0.08990380558766826	d brown	donald brown	4.0	2009.0	2015.0	/players/B/BrowDo00.htm	71.0	210.0	April 11, 1987	B		14.863362723999122	11.0	1968768.0	77.4	14.9	0.2283	4.0	0.588028169014085	0.0	False	62.50000000000001	short
donald brown	2013	0.05547537499999998	0.4305357092166542	80	D.Brown	IND	rb	117	19.2	6	0.5153803500294449	1.5889385997072245	0.08990380558766826	d brown	donald brown	4.0	2009.0	2015.0	/players/B/BrowDo00.htm	71.0	210.0	April 11, 1987	B		14.863362723999122	11.0	1968768.0	77.4	14.9	0.2283	4.0	0.588028169014085	0.0	False	62.50000000000001	short
donnie avery	2013	-0.011581818181818204	0.547285590561604	11	D.Avery	KC	wr	68	-0.8	2	-0.34066649744920136	-0.10470671117174868	-0.7964892514051626	d avery	donnie avery	4.0	2008.0	2014.0	/players/A/AverDo00.htm	71.0	186.0	June 12, 1984	B		14.863362723999122	11.0	2070147.0	78.8	12.5	0.166447325913	5.0	0.0	0.41197183098591506	False	66.3	short
donte moncrief	2015	0.28313157894736846	0.3731377911302883	19	D.Moncrief	IND	wr	110	1.1	6	-0.09311750709108584	-0.09807335399528544	0.2529711006319217	d moncrief	donte moncrief	1.0	2014.0	2018.0	/players/M/MoncDo00.htm	74.0	220.0	August 6, 1993	B	660880.0	13.401327559236385	8.0	1968768.0	77.4	14.9	0.2283	1.0	3.588028169014085	0.0	True	62.50000000000001	tall
donte moncrief	2016	0.16818229166666668	0.43140203832780466	24	D.Moncrief	IND	wr	50	-1.9	7	-0.4632061224300722	-0.14229436938787865	0.9154451927531808	d moncrief	donte moncrief	2.0	2014.0	2018.0	/players/M/MoncDo00.htm	74.0	220.0	August 6, 1993	B	750880.0	13.529001131028245	8.0	1968768.0	77.4	14.9	0.2283	2.0	2.588028169014085	0.0	False	62.50000000000001	tall
dontrelle inman	2015	0.49219	0.11697611769549848	10	D.Inman	SDG	wr	32	-6.2	3	-0.7126228042676632	-0.5801661335804706	-0.6640491391587947	d inman	dontrelle inman	1.0	2014.0	2017.0	/players/I/InmaDo00.htm	75.0	205.0	January 31, 1989	B	517500.0	13.15676480412166	4.0	3253356.0	71.0	5.0	0.17835795150699998	1.0	3.588028169014085	0.0	True	66.0	tall
dorial green-beckham	2016	-0.15733529411764707	0.44946631261582953	17	D.Green-Beckham	PHI	wr	-34	-18.6	2	-1.132215733314991	-1.2131174809175609	-0.8923667425157054	d green-beckham	dorial green-beckham	1.0	2015.0	2016.0	/players/G/GreeDo00.htm	77.0	225.0	April 12, 1993	B	689709.0	13.444025048486047	7.0	6047721.0	67.5	20.9	0.6691	1.0	3.588028169014085	0.0	True	46.6	tall
doug baldwin	2013	0.22077765432098767	0.41843045382359684	27	D.Baldwin	SEA	wr	274	33.3	5	1.2304670504881599	2.034740003782295	0.13851986980959355	d baldwin	doug baldwin	2.0	2011.0	2018.0	/players/B/BaldDo00.htm	70.0	192.0	September 21, 1988	B		14.863362723999122	13.0	3671095.0	71.1	5.6	0.504343873618	2.0	2.588028169014085	0.0	False	65.5	short
doug baldwin	2014	0.10299517543859649	0.45494127033925463	76	D.Baldwin	SEA	wr	137	5.5	3	0.13163938739500491	0.2991862332419663	-0.544835862422086	d baldwin	doug baldwin	3.0	2011.0	2018.0	/players/B/BaldDo00.htm	70.0	192.0	September 21, 1988	B	3000000.0	14.914122846632385	12.0	3671095.0	71.1	5.6	0.504343873618	3.0	1.588028169014085	0.0	False	65.5	short
doug baldwin	2015	0.09827828282828285	0.46657823816919963	66	D.Baldwin	SEA	wr	414	39.6	14	2.3213646767766	2.4444707575156226	2.6983584067405	d baldwin	doug baldwin	4.0	2011.0	2018.0	/players/B/BaldDo00.htm	70.0	192.0	September 21, 1988	B	4650000.0	15.352377777563536	10.0	3671095.0	71.1	5.6	0.504343873618	4.0	0.588028169014085	0.0	False	65.5	short
doug baldwin	2016	0.18099860248447205	0.5044058582646965	46	D.Baldwin	SEA	wr	263	13.0	7	1.2332111051709715	0.8131106822164486	0.9154451927531808	d baldwin	doug baldwin	5.0	2011.0	2018.0	/players/B/BaldDo00.htm	70.0	192.0	September 21, 1988	B	8000000.0	15.89495209964411	10.0	3671095.0	71.1	5.6	0.504343873618	5.0	0.0	0.41197183098591506	False	65.5	short
doug baldwin	2017	0.18410550595238098	0.4653263746234359	48	D.Baldwin	SEA	wr	200	9.6	8	0.7550044804721219	0.5331372449593029	1.3850336959724463	d baldwin	doug baldwin	6.0	2011.0	2018.0	/players/B/BaldDo00.htm	70.0	192.0	September 21, 1988	B	4418750.0	15.30136740862702	9.0	3671095.0	71.1	5.6	0.504343873618	6.0	0.0	1.411971830985915	False	65.5	short
doug martin	2013	0.3027925000000001	0.3945594059379431	40	D.Martin	TB	rb	-31	-14.9	1	-0.8634603095108699	-1.029395652555544	-1.5352803723432604	d martin	doug martin	1.0	2012.0	2018.0	/players/M/MartDo00.htm	69.0	223.0	January 13, 1989	B		14.863362723999122	4.0	2927714.0	78.7	12.0	0.03	1.0	3.588028169014085	0.0	True	66.7	short
doug martin	2014	0.08240101010101011	0.4404993542280586	33	D.Martin	TB	rb	-21	-12.9	2	-0.8770495768549382	-1.0636031875073024	-1.1068641340999998	d martin	doug martin	2.0	2012.0	2018.0	/players/M/MartDo00.htm	69.0	223.0	January 13, 1989	B	1851144.0	14.43131438431576	2.0	2927714.0	78.7	12.0	0.03	2.0	2.588028169014085	0.0	False	66.7	short
doug martin	2015	0.17589942129629635	0.42664722314468473	72	D.Martin	TB	rb	81	-1.6	6	0.2402415414761672	-0.1916439110261491	0.4430452554284337	d martin	doug martin	3.0	2012.0	2018.0	/players/M/MartDo00.htm	69.0	223.0	January 13, 1989	B	2159668.0	14.585465064143019	6.0	2927714.0	78.7	12.0	0.03	3.0	1.588028169014085	0.0	False	66.7	short
doug martin	2016	0.08827894736842107	0.46729069221555697	38	D.Martin	TB	rb	-82	-22.0	4	-1.323994860590735	-1.4111681801523601	-0.6334864735710375	d martin	doug martin	4.0	2012.0	2018.0	/players/M/MartDo00.htm	69.0	223.0	January 13, 1989	B	7764706.0	15.865099151645946	9.0	2927714.0	78.7	12.0	0.03	4.0	0.588028169014085	0.0	False	66.7	short
doug martin	2017	0.190902	0.4235021085346959	25	D.Martin	TB	rb	-77	-22.5	3	-1.4762039125846391	-1.7029195431903046	-0.5944020871572545	d martin	doug martin	5.0	2012.0	2018.0	/players/M/MartDo00.htm	69.0	223.0	January 13, 1989	B	5764705.0	15.567264539517396	5.0	2927714.0	78.7	12.0	0.03	5.0	0.0	0.41197183098591506	False	66.7	short
drew brees	2013	0.09886797038823371	0.3979205970055965	877	D.Brees	NOP	qb	1701	26.9	39	2.20226187888436	1.5076801059728515	1.977033497586512	d brees	drew brees	12.0	2001.0	2018.0	/players/B/BreeDr00.htm	72.0	209.0	January 15, 1979	W		14.863362723999122	11.0	1250247.0	58.2	34.9	0.66	12.0	0.0	7.411971830985915	False	23.300000000000004	short
drew brees	2014	0.07772449074906239	0.4050451763155344	680	D.Brees	NOP	qb	1225	15.7	33	1.5582962819098949	0.9801929781882728	1.3819447016370354	d brees	drew brees	13.0	2001.0	2018.0	/players/B/BreeDr00.htm	72.0	209.0	January 15, 1979	W	18400000.0	16.727861222579214	7.0	1250247.0	58.2	34.9	0.66	13.0	0.0	8.411971830985916	False	23.300000000000004	short
